,Unnamed: 0,cbsa10,ADHD_Count,Mental Health Provider,Real_Obese_Count,Real_PhysInact_Count,Population_Real,Population_Female,Population_Male,Food_Insecure_Real,Limit_Healthy_Food_Real,Food_Environment_Index,Access_To_Exercises,College_Education,Uninsured,Unemployment,Children_Poverty,Income Inequality,Single_Parent_Households,Uninsured_Children,Uninsured_Adults,FFR16,FSR16,SAMI_FFR,SAMI_FSR,SAMI_FI,SAMI_FI_CHILD,SAMI_PHYSINACT_REAL,SAMI_ADHD,SAMI_FI_REAL,SAMI_LIMIT_FOOD,SAMI_OBESITY_REAL,SAMI_MHP,SAMI_CHILD_POVERTY,SAMI_SINGLE_PARENT,SAMI_ACCESS_EXERCISES,SAMI_UNINSURANCE,SAMI_UNEMPLOYMENT,SAMI_UNINSURED_CHILDREN,SAMI_UNINSURED_ADULTS,SAMI_FEMALE,SAMI_MALE,SAMI_COLLEGE_EDUCATION
577,577,C3474,37194.24,243.0,62075.904,39844.864,171008.0,86613.0,84395.0,26820.0,24656.787346,6.3,115501.0,23961.0,18814.0,7524.0,11276.0,79389.0,16791.0,1682.0,17302.0,130,92,0.0877365192129655,-0.2919975614885999,0.0705634117753248,0.20374772471774527,-0.0373491508437755,0.4788583038321423,0.0705634117753248,0.8466901017166872,0.2170565523953875,0.1120969521869179,0.2658678288807721,0.2695355652151789,-0.0737342075136577,-0.182054815827966,0.2541121049573895,-0.4975630734402108,-0.1436570577317013,0.0046380071804161,-0.0039105723238144,-0.0184841005580054
578,578,C3478,11107.874000000002,261.0,23832.717,22075.142,70303.0,35953.0,34350.0,13260.0,3936.7438443,6.5,48321.0,9414.0,13103.0,2038.0,5058.0,75512.0,6759.0,2127.0,11135.0,55,42,0.1498051077456867,-0.1865784493936124,0.2519821625563647,0.4336690219155397,0.2175148793551216,0.1449890170332501,0.2519821625563647,-0.1425367587236934,0.1239266982584528,1.2221234455347316,0.3352602832151472,0.260334859810623,0.0040158824053193,0.3396145662247694,-0.1458536450573975,0.599279972150196,0.3028441506850008,0.0197550302409261,-0.0190463922855723,0.0033686106549346
579,579,C3482,55670.73,350.0,80233.05,66619.5,289650.0,148861.0,140789.0,42850.0,16256.875372,7.1,228901.0,40185.0,58109.0,11057.0,17470.0,80819.0,21519.0,5859.0,52874.0,308,550,0.4035538368176397,0.968788464242615,0.0139848578026455,-0.00937302786637595,-0.0245258787480651,0.3636529290938171,0.0139848578026455,-0.0710658826417152,-0.0386698256093502,-0.1387239484601687,0.187264578625836,-0.0163719253309349,0.0475851398317601,0.4219421615494312,0.1018783605787483,0.2393463636573169,0.4474571746993767,0.0160021309127333,-0.0160808018514693,-0.0682108063663164
580,580,C3486,9747.236,50.0,19664.33,17116.46,65330.0,34035.0,31295.0,13890.0,9442.9483336,4.9,42363.0,7671.0,14343.0,1939.0,5011.0,79177.0,5955.0,2390.0,12183.0,35,27,-0.2260624419096744,-0.5549950754306145,0.3715081557073016,0.504805440883862,0.0328770014302026,0.0865043017126208,0.3715081557073016,0.8021567279754596,0.002996054951291,-0.3446580018161076,0.3978188353344443,0.2080340252329016,-0.0492378816983549,0.5029473366737669,-0.1208619556056094,0.7870135468105186,0.4660180226685551,0.0387455399750287,-0.0392499733834572,-0.122474137082003
581,581,C3488,1307.1543,31.0,2048.603,1809.426,10399.0,5053.0,5346.0,900.0,199.96704856,9.1,9628.0,2364.0,573.0,482.0,195.0,142011.0,481.0,57.0,520.0,18,51,1.0157017773687382,1.9200631127172476,-0.5336500690273551,-0.7649715086288627,-0.4663263453380164,-0.1143783177244222,-0.5336500690273551,-1.30475011726121,-0.472032411755479,1.3244855568564988,-1.047627007906188,-0.4457998207420433,0.431502933346902,-0.8907440614852051,0.3605954895934342,-1.1666119705991038,-0.8536523464818666,-0.0196348056341228,0.0207852271696751,0.6770797639876607
582,582,C3490,17218.000200000002,555.0,33818.566,18523.032,140326.0,70451.0,69875.0,16400.0,3608.6373136,8.3,127766.0,19922.0,20865.0,4896.0,4207.0,134976.0,8656.0,2826.0,18356.0,82,150,-0.167912319616331,0.3947340709300491,-0.2242465222276557,-0.4254515705424122,-0.6152604946479592,-0.0967716636339304,-0.2242465222276557,-0.8869499537503174,-0.1980500971876946,1.1690413424929762,-0.5262761936613014,-0.1926717770822623,0.2383360384393,0.1179430267395211,0.0260160540324871,0.2130998747627757,0.112848805549067,-0.0029381303958881,0.0038910335942592,0.0096012500358746
583,583,C3494,37394.5842,270.0,67588.758,57399.498,339642.0,172268.0,167374.0,42980.0,26187.969325,7.4,293908.0,33064.0,65677.0,10747.0,14840.0,114310.0,21913.0,8707.0,57959.0,192,429,-0.234247339176318,0.5609932493540901,-0.1416528122279565,-0.27149005396512216,-0.3249164639615021,-0.1909392961193639,-0.1416528122279565,0.2542776730518969,-0.3649533897000747,-0.5842631220219348,-0.1319251604874054,-0.1595733687580889,0.1275484729060103,0.3861307127068905,-0.0888704548063774,0.4810730479411305,0.3803608779054777,0.0018439923143827,-0.0014130254267019,-0.4345127593506319
584,584,C3498,255228.5653,2451.0,545038.383,473782.962,1757912.0,899797.0,858115.0,240490.0,97451.465415766,7.878571428571428,1261852.0,316429.0,232976.0,58506.0,84330.0,1289755.0,131279.0,25432.0,210063.0,1517,1429,0.1270330448223511,0.1190888702985963,-0.0580004510271781,-0.139923734005448,0.2222419687912733,0.112088013455569,-0.0580004510271781,0.0046545376905164,0.1242034459933805,-0.2992374617107485,-0.0055867057663903,-0.0352745491409081,-0.1708350132321783,0.0184374778274918,-0.0702932209145057,-0.0415036882876354,0.0271235613595539,0.0008764329068977,-0.0014160628948474,0.0558916266235947
585,585,C3502,12580.6965,13.0,22794.88,20619.547,60161.0,29839.0,30322.0,14570.0,7799.45052416,4.466666666666667,34497.0,6825.0,9813.0,2304.0,5901.0,187473.0,7733.0,988.0,8918.0,46,25,0.1327526998879227,-0.5494695181750378,0.5014449452729295,0.6816886672217475,0.2974701229788952,0.4227883737933311,0.5014449452729295,0.6893420683615972,0.230859777589508,-1.5954255944223583,0.6420818123969969,0.5528275962671625,-0.166625254843348,0.2053135028400987,0.1356406550644857,-0.0164088212606943,0.2363207640526763,-0.0098943878699522,0.0111169644389974,-0.1506715583437987
586,586,C3506,7721.9274,37.0,14637.612,12093.642,39138.0,20459.0,18679.0,7760.0,5893.3980032,5.3,23447.0,4420.0,6381.0,1266.0,3385.0,79908.0,4415.0,553.0,5896.0,19,27,-0.3053773498858669,-0.0422674237530937,0.2999028102584589,0.4745332271410847,0.1728059514293676,0.3577194440238287,0.2999028102584589,0.8180489439381766,0.2058889296316,-0.047135213586491,0.507636014380143,0.4280108515301464,-0.093675329172008,0.2022167967601138,-0.024861655790537,-0.1797565739726279,0.2516479307017114,0.0452827964578954,-0.0459052822166352,-0.1226978504919849
587,587,C3510,27378.0476,171.0,39206.113,35449.848000000005,127657.0,63106.0,64551.0,22660.0,6756.1463367182,6.966666666666666,94598.0,18286.0,18636.0,4601.0,7510.0,240014.0,10465.0,2245.0,16602.0,91,82,0.0344018457932735,-0.1144923069985166,0.1933667155862117,0.12040597398283381,0.1238353645018683,0.4601172611897155,0.1933667155862117,-0.1698286659421803,0.0417617906028002,0.1022903621122424,0.1459362124080563,0.0929968638940437,0.0388085412863592,0.0990045236134307,0.0603305657289148,0.0747135469428261,0.1068594591211411,-0.0178373513800256,0.0187144136859025,0.0256855165984593
588,588,C3514,6363.561600000001,20.0,12982.266,10355.796,37521.0,19155.0,18366.0,6000.0,2132.4094029,7.1,22217.0,4457.0,6797.0,1270.0,2317.0,82973.0,3521.0,886.0,5976.0,24,25,-0.0279852549045149,-0.0770048956825211,0.0847267751520295,-0.001079100082926665,0.0578011831546234,0.2057596174773444,0.0847267751520295,-0.1583994190190694,0.1268981884615883,-0.6130233246804528,0.1699036248880414,0.2445046464444082,-0.1025063444262439,0.3073069221759343,0.0213056339213304,0.3325242134553523,0.3072392364503837,0.0218758769241311,-0.0208542589776268,-0.0689794396397296
589,589,C3522,6321.7716,32.0,14958.42,14418.936,49044.0,23771.0,25273.0,7620.0,725.22553506,7.6,34210.0,6161.0,6203.0,1891.0,2390.0,77156.0,3630.0,922.0,5357.0,27,22,-0.1880746075555892,-0.4728488361531688,0.0568549448574575,-0.09942471524150776,0.1340834185240105,-0.0643481263326108,0.0568549448574575,-1.4916581658689338,0.0082212718692744,-0.4559316253087897,-0.0615309442040512,0.0035983883812136,0.043178810178535,-0.0503114596786371,0.1463749302684682,0.1126045450583665,-0.0694232633597575,-0.0316832444630073,0.0321084515324514,-0.0332760273043017
590,590,C3534,20065.2648,29.0,28960.176000000003,25340.154,73878.0,37719.0,36159.0,10960.0,3948.500381,7.3,53983.0,7762.0,12268.0,1898.0,6063.0,91145.0,10285.0,1201.0,11169.0,42,23,-0.171321347905025,-0.8383902987704897,0.012053780453602,0.5760321172326304,0.3082791215189413,0.6875203964485284,0.012053780453602,-0.1867323644630634,0.2705682105588369,-1.033053459913689,0.4678863823371841,0.6298833879013372,0.0618552811972197,0.2244720167407141,-0.2675860145460147,-0.0203842019314377,0.2563852769153012,0.0178012464847139,-0.0170371357331688,-0.242938929750764
591,591,C3538,187457.28920000003,1520.0,324491.325,293832.674,998644.0,514397.0,484247.0,160210.0,85659.9840272,6.671428571428572,873510.0,161773.0,171290.0,29200.0,71652.0,699123.0,105709.0,12267.0,160507.0,835,920,0.1166897848123831,0.2446245708757723,0.0993299927866537,0.4516715327360554,0.2823196713859701,0.3598880453188151,0.0993299927866537,0.4135444363003024,0.1553591786938,-0.1163238278721019,0.385657908160141,0.3211265449736551,0.0651722702494286,0.2728661795586085,-0.1887852885892496,-0.2221531383046535,0.3224775335654684,0.0106587839416096,-0.0113361069409947,-0.006787898153945
592,592,C3542,12714.5984,69.0,32805.888,29284.352000000003,92672.0,46933.0,45739.0,12790.0,5654.3866312,7.5,65733.0,10556.0,11183.0,3196.0,4526.0,80612.0,6017.0,1464.0,9854.0,79,72,0.2252958703478054,0.0759665614080349,-0.0594005263529311,-0.0005126890071061041,0.2373801267627957,0.0082671354498664,-0.0594005263529311,-0.0432154754682461,0.1749082241992603,-0.4310574643513361,-0.0465929474463742,-0.1358926372445719,0.0167689248185904,-0.0933849223954865,0.0224591763532426,-0.0421887816075239,-0.0951058743122459,0.0083152357705902,-0.0073560679668762,-0.1792670754043772
593,593,C3544,5900.3550000000005,110.0,13163.4,8482.05,46350.0,23809.0,22541.0,7090.0,2786.4482777,7.2,41828.0,4996.0,7494.0,1795.0,2549.0,82300.0,2935.0,719.0,6841.0,34,102,0.1010668017350351,1.1176189034178643,0.0410646412779343,0.14857331840253796,-0.3427743711234736,-0.0777452173193697,0.0410646412779343,-0.091881225510205,-0.0646878766370342,0.8448222515788979,0.0582421707332398,-0.1516757134801345,0.3045538136369163,0.1949073214229137,0.151868206050338,-0.0812849593869105,0.2314972230906065,0.0267575630280312,-0.0261215153350775,-0.1821107318874446
594,594,C3546,7099.347900000001,9.0,11140.406,12595.045,35479.0,18294.0,17185.0,6410.0,3466.1560767,6.2,26461.0,3117.0,5209.0,1720.0,3009.0,60995.0,3010.0,383.0,4862.0,15,25,-0.4399280445719991,-0.0210046621059167,0.2065924047481981,0.3229070343424194,0.3067801934292635,0.3702360632839045,0.2065924047481981,0.380620334649107,0.0282957206862324,-1.3461487442596511,0.4860775215826152,0.1444068513039074,0.132061725058687,0.0968291519111215,0.3816598826533122,-0.4518839727110366,0.156792595734645,0.0321886789545562,-0.031681348955086,-0.3663948563083572
595,595,C3558,4091.118,42.0,7548.936,5522.376,25332.0,12701.0,12631.0,2330.0,2046.3734565,8.4,21224.0,3667.0,1632.0,764.0,628.0,89770.0,1356.0,283.0,1377.0,20,21,0.1972746097905218,0.1417578858444668,-0.4696937628344191,-0.6984597284712883,-0.1973245049434808,0.150517656095138,-0.4696937628344191,0.1740589040658093,-0.0333748319621367,0.5878912144214028,-0.7506178923288793,-0.3116224370844289,0.2712349121498683,-0.7289515943688469,-0.0864353838451599,-0.4277492395617752,-0.7685088313037349,0.0062374981361994,-0.004634068976232,0.1584428002783262
596,596,C3562,1673204.8055,40190.0,4349142.766,4567483.1110000005,19220403.0,9935401.0,9285002.0,2558290.0,291823.195970402,8.340909090909092,18269443.0,3563547.0,2332695.0,749634.0,882198.0,3249854.0,1387305.0,208938.0,2147485.0,16761,19550,0.0477045758784413,0.3415155820139972,-0.0771392731741702,-0.0404263707871646,0.2133890684594988,-0.3610353839651985,-0.0771392731741702,-1.1735506610068107,-0.1242284814293359,-0.2966982769866355,-0.0018625710870168,-0.1012706240027281,-0.0521984375102526,-0.0548549863583254,0.0418538219084023,-0.255255388509422,-0.0355943875397866,-0.0039667469579534,0.0019477227680262,-0.0953267569868963
597,597,C3566,22232.0864,214.0,56201.224,43004.804,155252.0,79521.0,75731.0,24450.0,13164.608629,6.9,120827.0,22121.0,19886.0,6457.0,8857.0,87546.0,13494.0,1905.0,18179.0,108,146,0.0026232016442255,0.2665510538768494,0.0743714258861647,0.10174593857946945,0.1309006369712619,0.0593504454031847,0.0743714258861647,0.3111086071699844,0.2116090409594075,0.0979479266184926,0.1191247011119553,0.1488893516531551,0.0745607111987087,-0.0305738193145543,0.1997174384404267,-0.2793162093113839,0.0022675086455201,0.0164635367844869,-0.016127771465717,0.0055825267341766
598,598,C3570,2778.0192000000006,18.0,9587.44,8324.704,46768.0,24274.0,22494.0,8830.0,5112.3860162,5.9,22619.0,5046.0,10670.0,3196.0,4653.0,82368.0,5004.0,2739.0,8150.0,24,39,-0.2565548887146112,0.1472233335967532,0.2515875195810828,0.5499940040302835,-0.3700377162691914,-0.8398534141813023,0.2515875195810828,0.5064779084171374,-0.3904023897801476,-0.9757759679324378,0.6512550628824307,0.3727566063655079,-0.319808516366125,0.5393179812980922,0.7196108940007182,1.2474944339890577,0.3976201394949488,0.0370666731651958,-0.0371349294890333,-0.1818089781769565
599,599,C3574,5488.8269,138.0,15583.606,12742.966,48561.0,24328.0,24233.0,5610.0,6423.8959784,6.8,31892.0,7595.0,5467.0,959.0,1900.0,264161.0,3594.0,949.0,4610.0,34,39,0.0527177573394315,0.1095746217745938,-0.2395078974067477,-0.06568465693401038,0.0199333931423719,-0.1958947777569708,-0.2395078974067477,0.6990528272042198,0.0587881829072287,1.0171497410375645,-0.2812714749848126,0.0036608225446723,-0.0164158547907593,-0.1667782350702467,-0.5225056910946391,0.1510670418815722,-0.2097209564338893,0.0014362467006385,-7.279399843085343e-05,0.1866201861489109
600,600,C3582,4327.113400000001,70.0,12036.842,9302.307,36814.0,18568.0,18246.0,4080.0,2893.76247453,7.15,28932.0,6053.0,3625.0,750.0,1584.0,161501.0,2408.0,556.0,3121.0,26,22,0.0717942321118267,-0.1858019552603789,-0.2819790758908862,-0.11961583758199623,-0.0313908836664591,-0.1612106502811201,-0.2819790758908862,0.1649988906878539,0.0697794318873388,0.6619652191996215,-0.1917746394248043,-0.1161672447933561,0.1818964422228113,-0.3024145419194628,-0.4860012450497075,-0.1149750106458391,-0.323371829185028,0.0098911504634706,-0.0084966294712796,0.2575590559985574
601,601,C3584,133045.4824,840.0,165954.874,159019.953,732535.0,380680.0,351855.0,102490.0,43073.288493,7.35,665216.0,77559.0,116144.0,21877.0,30617.0,191917.0,44237.0,14531.0,103177.0,367,768,-0.3838580016853328,0.3741517568567598,-0.0385771687766443,-0.3448604385243552,-0.036935551991494,0.3219420632576533,-0.0385771687766443,0.0208102828746561,-0.2139168592945015,-0.3473217167590734,-0.16092525311028,-0.2359760611798353,0.1236620924706386,0.1923204844880839,-0.1616111498095538,0.2477689868839334,0.1898924238080468,0.0214127682728264,-0.0226116880864815,-0.4086332881832391
602,602,C3590,11340.4789,92.0,20223.739,22570.521,69023.0,35025.0,33998.0,12000.0,3844.0226191,6.8,38425.0,7966.0,12071.0,2695.0,4554.0,67874.0,4413.0,1230.0,10959.0,38,41,-0.200877342166927,-0.1922880359685779,0.1704478242772822,0.04786933065151633,0.2571830563560162,0.1837931223450528,0.1704478242772822,-0.1488942826186399,-0.022411943546075,0.200860222406682,0.2483018837070254,-0.1473652700261354,-0.2055215827446304,0.2758409276773381,0.1523072541487717,0.0694026788431951,0.3052521406844377,0.0120921179060928,-0.0110779738792476,-0.1438833230753751
603,603,C3594,6330.5675,36.0,20552.261,19845.593000000004,58889.0,29867.0,29022.0,9200.0,2288.2903076,7.4,42487.0,7051.0,7298.0,2887.0,3110.0,84339.0,4478.0,969.0,6437.0,52,27,0.2775273533554716,-0.451123051940522,0.0629797191422394,0.1022223277040899,0.2795370096735148,-0.2429583279709284,0.0629797191422394,-0.5165802526920693,0.1480703073269094,-0.551887764359619,0.0225248141309233,0.0281626180784595,0.0645193996304627,-0.0695556290474552,0.3829969241335993,-0.0151007836454724,-0.0683584121924028,0.0125447563812848,-0.0114556318248499,-0.0951092313061447
604,604,C3602,9369.4389,166.0,22064.28,13632.573,78801.0,39615.0,39186.0,10390.0,4778.3606811,7.6,67176.0,12128.0,8178.0,2322.0,2261.0,103754.0,3446.0,899.0,7377.0,31,58,-0.541936443813448,0.0220012855255591,-0.1056416828123065,-0.1777793675978705,-0.3730034575890038,-0.137491895385283,-0.1056416828123065,-0.0573298092895413,-0.0641094830214719,0.6362656452617106,-0.5817300859226568,-0.528961161210523,0.2116177162760113,-0.2451884912655764,-0.13172159348556,-0.3725779343627664,-0.2227794601407335,0.0019383837734725,-0.0007820982082691,0.1339512860750957
605,605,C3610,49727.1588,254.0,104582.22,94461.36,337362.0,175452.0,161910.0,54610.0,28304.203312,6.7,269204.0,33495.0,59064.0,10961.0,18724.0,74602.0,25199.0,8045.0,51753.0,170,188,-0.348955799793532,-0.2572812565650979,0.1045415487354262,0.08947534595870898,0.1796448762051063,0.1007135437073944,0.1045415487354262,0.3383944105901033,0.0781267139303878,-0.6374810972145877,0.1071554453477929,-0.0130235856747287,0.0469433928638682,0.2866976885949377,-0.0622871555940225,0.4085291741153103,0.2738303762670391,0.0269350357071331,-0.0279064843113854,-0.4143169755369218
606,606,C3618,9152.226,95.0,16105.44,13317.96,51620.0,26544.0,25076.0,6560.0,1965.3211629,8.0,47587.0,6289.0,5154.0,3208.0,2012.0,108438.0,3255.0,493.0,4718.0,81,176,0.8574243397850623,1.555364381203817,-0.1439447147728394,-0.12110732734823415,0.0059678456585352,0.2552797224019834,-0.1439447147728394,-0.543420436158943,0.032336713515864,0.5723984616673876,-0.2838614151930558,-0.1573170018850547,0.3185583118231143,-0.2864479231294847,0.6227310667898234,-0.5630804859609686,-0.2475378027895427,0.0271484421378236,-0.0266131279022658,-0.067773645965385
607,607,C3622,16879.714,66.0,47054.07,44066.51,149378.0,74354.0,75024.0,19130.0,11505.598068,7.3,97844.0,17944.0,34559.0,3401.0,9549.0,97042.0,16015.0,6924.0,28113.0,112,81,0.0790085553370225,-0.2840089506230798,-0.1325651052413476,0.6669572299488191,0.1919714144034774,-0.1781229756290656,-0.1325651052413476,0.2130956380506017,0.0714645466318799,-1.0333094276769952,0.2321503654694208,0.3592546995879164,-0.0952400689808357,0.5604106288896045,-0.4020590335530354,1.0486029420968777,0.4767298444189212,-0.0119136840679026,0.012839900211139,-0.16220421365845
608,608,C3626,71080.04609999999,802.0,149503.997,93905.962,570786.0,283931.0,286855.0,75410.0,26632.486972258,7.933333333333334,511862.0,107755.0,65833.0,12523.0,22529.0,333718.0,33530.0,14961.0,52115.0,395,254,-0.05146985597107,-0.4826266913973231,-0.0967705891784262,-0.033113694017243844,-0.3263815827471727,-0.0594496201193379,-0.0967705891784262,-0.2226526671383606,-0.0757533270642056,-0.1021081478045644,-0.2231761007644017,-0.260268166682712,0.1280179998075521,-0.127426645312596,-0.4651366587549788,0.5189111079645414,-0.2440715336093308,-0.0207862313017042,0.0212041304904992,0.1885426621251902
609,609,C3634,7072.5984,44.0,17735.403,14231.448,53907.0,27424.0,26483.0,7280.0,1529.6777843,8.0,36064.0,6092.0,5260.0,2016.0,2669.0,75725.0,4157.0,580.0,4737.0,21,34,-0.5374811603332348,-0.1321415546073696,-0.0830053306576612,-0.13011375391857705,0.0310783806961278,-0.0451448921431119,-0.0830053306576612,-0.8352523443314857,0.0865972099526786,-0.2479393767746978,-0.0437699406069969,0.0433542681347098,-0.0049965190805938,-0.3091745583698717,0.1140054584840664,-0.4426065628193267,-0.2867886618631861,0.0161458943724639,-0.0151224977530741,-0.1462270898929532
610,610,C3638,4593.744,18.0,13254.21,12546.27,39330.0,18184.0,21146.0,6990.0,8594.8916672,5.1,18060.0,3206.0,8951.0,1602.0,3193.0,72237.0,4184.0,1272.0,7786.0,14,26,-0.6158364608771048,-0.0849050117253695,0.1905242712623724,0.10378822089339224,0.2048952097848975,-0.1664643615425483,0.1905242712623724,1.1907295811439838,0.101852195215029,-0.7733990946179956,0.4444472823292855,0.3693116624837991,-0.359943855161374,0.5357936001877501,0.2055400810659895,0.6484848884153447,0.5248164718071777,-0.0775217763287994,0.0732800756865437,-0.4490771046378619
611,611,C3642,204098.8693,5532.0,406294.782,370697.056,1319677.0,668722.0,650955.0,200150.0,98882.914423,7.314285714285715,1076696.0,222557.0,225196.0,31025.0,69642.0,688088.0,104462.0,33670.0,194786.0,1099,1020,0.1022045208453592,0.0688634920359074,0.0441339173293844,0.26804934376832534,0.2495883862332242,0.1706710462514369,0.0441339173293844,0.291968424808438,0.1091894494741065,0.8498366138157305,0.0840419168366253,0.0267932282571727,-0.0233377110607211,0.2694495425501575,-0.4123193723303906,0.5171957899378992,0.2378199553916573,-0.0074237738474352,0.0073726634475956,0.0123886884687856
612,612,C3646,9695.8268,71.0,22563.112,22799.788,78892.0,39865.0,39027.0,9850.0,1580.562626,8.3,51090.0,9599.0,8409.0,3221.0,5040.0,80532.0,6212.0,1136.0,7373.0,41,72,-0.2635490557442619,0.2370694187556408,-0.1601641734855547,0.0893267115633769,0.1401881040451513,-0.1043851602405965,-0.1601641734855547,-1.1647442262973042,-0.0428751696964102,-0.2143907409758592,0.2187377703493496,0.0591380506171752,-0.0633419334813751,-0.2184805961624896,0.1943648322645401,-0.139711737501897,-0.2244738114905988,0.0070680665380145,-0.0059954104669444,-0.1011479926059308
613,613,C3650,36681.8424,444.0,76617.296,46442.676,262388.0,133702.0,128686.0,34280.0,14921.312445,7.6,226423.0,48251.0,32126.0,8837.0,9325.0,110099.0,17799.0,3329.0,29170.0,167,185,-0.1059918322706323,-0.0218535998852802,-0.1106523652918038,-0.055586269077497974,-0.2912917825483454,0.0437428819441141,-0.1106523652918038,-0.0627712556635042,0.0113167095256585,0.214660553482088,-0.3436518181198629,-0.1059967803654799,0.1422514115422934,-0.0724716405907344,-0.0214687219147879,-0.2300898938665909,-0.0486500432302836,0.0080585757322584,-0.0076887982278588,0.2210323405957019
614,614,C3654,103360.874,1936.0,260402.84,205586.645,895151.0,452274.0,442877.0,110600.0,42136.26312878,8.2625,780080.0,175360.0,89328.0,19847.0,38015.0,850787.0,68157.0,12791.0,77793.0,647,636,-0.0248820116855412,-0.0150655532465382,-0.1622086722618476,-0.0084482610954133,0.0292298748823753,-0.1277863518485311,-0.1622086722618476,-0.1918713967454532,0.0416927000459566,0.2534174611475377,-0.1409669899055234,-0.006882530317581,0.0688728361939468,-0.2694437299722523,-0.4633699169994987,-0.0742144527024866,-0.2926076641855566,-0.0079705846579525,0.0081359486759851,0.1915342786796046
615,615,C3658,7278.594,98.0,15544.115999999998,14125.407,61683.0,31715.0,29968.0,7140.0,5984.153854,7.7,42055.0,7338.0,5170.0,2160.0,2235.0,87900.0,3759.0,534.0,4701.0,35,81,-0.166462737174394,0.6011016969362553,-0.2367043594653601,-0.5511020755449119,-0.1045559788937229,-0.1490206368479025,-0.2367043594653601,0.4006401945657032,-0.1762830596763969,0.3954016631955941,-0.3532826065758989,-0.1938340598027768,0.0048026822817082,-0.460352266286673,0.0456327384454482,-0.6559269924403877,-0.4289129324640743,0.0259416176011182,-0.025466412879421,-0.1050700363075805
616,616,C3662,4993.702299999999,103.0,15883.474000000002,11187.928,53089.0,25367.0,27722.0,8470.0,3732.474,7.0,36126.0,6676.0,8605.0,1860.0,4330.0,143594.0,3967.0,1353.0,7368.0,29,41,-0.1988430870324466,0.0703716236642195,0.0836319024177552,0.12072304858139482,-0.1949979680463673,-0.3781500530354336,0.0836319024177552,0.0713054366928123,-0.0088211652205121,0.6204651853415708,0.4550781630924643,0.0120655495403241,0.0130484622346287,0.1982344014855765,0.0490542144177688,0.419274856442855,0.1702155465725248,-0.0464390454962639,0.0458032269417731,-0.0382382043019475
617,617,C3666,19586.6538,34.0,35134.134,27039.096,83454.0,43447.0,40007.0,14760.0,5346.5271435,6.6,48198.0,7413.0,13210.0,2340.0,8985.0,78827.0,10616.0,1197.0,12124.0,43,24,-0.2742474052879697,-0.9177992376338806,0.188264300592202,0.6488659536926473,0.2572553678908829,0.5434541060778102,0.188264300592202,0.0004526220582974,0.3453296517363888,-1.0163914158192702,0.741798039540086,0.5380509085719538,-0.1816403732089835,0.1773209169613636,-0.1824838882945183,-0.1419286441442944,0.2167780679164259,0.0365501611178835,-0.0370862882382283,-0.4200364747481604
618,618,C3670,16515.0672,110.0,37286.22,25918.47,90942.0,48167.0,42775.0,22050.0,5863.9954055,5.3,48206.0,10164.0,15634.0,4702.0,7766.0,69436.0,10537.0,1840.0,13971.0,68,52,0.0949076823773609,-0.2305977877689833,0.5040275752070613,0.3876685778809641,0.1332051024185077,0.2883314608754475,0.5040275752070613,0.0111079124392627,0.3212442599982132,0.0573338465121855,0.5117908590797668,0.4435075496313843,-0.2732265731122307,0.2603968887945562,0.4277576002141927,0.2046810417377944,0.2728095349947317,0.0532284791537307,-0.0556177979025456,-0.196840651821585
619,619,C3674,235067.5668,2844.0,600199.195,528464.515,2267846.0,1157338.0,1110508.0,336690.0,148490.374336,7.075,2058852.0,391762.0,439182.0,80012.0,126181.0,370849.0,180014.0,57553.0,387898.0,1694,1964,-0.0268757646729138,0.1822094233019013,0.0246628168033229,0.22849183007903306,0.0892263020099726,-0.2208145949653257,0.0246628168033229,0.1835592918082831,-0.0270096254487928,-0.4481126327785567,0.1477890892741751,0.0223298508944065,0.0467603883253726,0.3992785442709472,-0.0168974316972576,0.528164650633677,0.3862320867809661,-0.0036827600885196,0.0031835916082183,-0.0045080474448351
620,620,C3678,22345.5038,274.0,48997.349,36959.938,169541.0,84346.0,85195.0,19230.0,13715.025121,7.8,132640.0,27669.0,13632.0,5901.0,5506.0,93095.0,10340.0,1386.0,12397.0,97,120,-0.1961479244276125,-0.0176726176856432,-0.2535272174319356,-0.3202719660052544,-0.1043140699055911,-0.0221931915718691,-0.2535272174319356,0.2683245117996211,-0.0111592595009284,0.2422298496567441,-0.4425272896925456,-0.2065569770800515,0.0738249842470324,-0.4956735486083357,0.0199189376834869,-0.6827687611244455,-0.4684252442681931,-0.013216066097847,0.0140898907943043,0.1346677963339697
621,621,C3682,2972.4942,23.0,6433.679,5962.9220000000005,22417.0,11133.0,11284.0,3020.0,1750.0221144,7.4,15947.0,3504.0,1741.0,550.0,952.0,83124.0,1443.0,204.0,1558.0,9,12,-0.4743943816024383,-0.2955207614581456,-0.0884801369930929,-0.17746436403176613,-0.0043044573404937,-0.0486123222861438,-0.0884801369930929,0.1338948508633963,-0.0743867958802919,0.1285488015240012,-0.2147919415557346,-0.1255558532530098,0.115910311159407,-0.5428011618718509,-0.2904613157353575,-0.6365105936772464,-0.522993387979386,-0.0025300350619996,0.0041415228414827,0.2444629724733413
